worker_id,try_last,worker_paid,task_id,batch_name,platform,unit_id,token_input,token_output,tries_amount,questionnaire_amount,questionnaire_amount_start,questionnaire_amount_end,documents_amount,dimensions_amount,folder,try_current,time_submit,q_0_time_elapsed,q_0_accesses,q_1_time_elapsed,q_1_accesses,doc_index,doc_id,doc_username,doc_created_at,doc_text,doc_lang,doc_length,doc_name,doc_tweet_about_value,doc_tweet_about_label,doc_tweet_about_index,doc_tweet_about_description,doc_tweet_about_justification,doc_tweet_opinion_value,doc_tweet_opinion_label,doc_tweet_opinion_index,doc_tweet_opinion_description,doc_tweet_words_value,doc_accesses,doc_time_elapsed,doc_time_start,doc_time_end,global_form_validity,gold_checks,time_spent_check,time_check_amount,comment_time_submit,comment_text,q_0_0_answer_text,q_0_0_answer_value,q_0_0_index,q_0_0_name,q_0_0_name_full,q_0_0_required,q_0_0_text,q_0_0_type,q_1_0_answer_value,q_1_0_index,q_1_0_name,q_1_0_name_full,q_1_0_text,source_acl,source_data,source_log,doc_words,doc_tweetAbout_value,doc_tweetAbout_label,doc_tweetAbout_index,doc_tweetAbout_description,doc_tweetAbout_justification,doc_tweetOpinion_value,doc_tweetOpinion_label,doc_tweetOpinion_index,doc_tweetOpinion_description,doc_tweetWords_value,doc_tweetAcademic_value,doc_tweetAcademic_label,doc_tweetAcademic_index,doc_tweetAcademic_description,worker_hostname,worker_city,worker_region,worker_country,worker_org,worker_postal,worker_timezone,worker_country_name,worker_latitude,worker_longitude,q_0_1_answer_text,q_0_1_answer_value,q_0_1_index,q_0_1_name,q_0_1_name_full,q_0_1_required,q_0_1_text,q_0_1_type,q_0_2_answer_text,q_0_2_answer_value,q_0_2_index,q_0_2_name,q_0_2_name_full,q_0_2_required,q_0_2_text,q_0_2_type,q_0_3_answer_text,q_0_3_answer_value,q_0_3_index,q_0_3_name,q_0_3_name_full,q_0_3_required,q_0_3_text,q_0_3_type
A18GNNFWPQO3QP,1.0,True,SocComP2,Sample-1,mturk,hit_6,VBKKKEWADYB,FNOFBMULMUL,10.0,1.0,1.0,0.0,5.0,4.0,SocComP2/Sample-1/Data/A18GNNFWPQO3QP/,1.0,"Sat, 08 Jan 2022 13:34:50 GMT",18.8,1.0,,,0.0,1448919579292422144,OlegZendel,Fri Oct 15 07:52:01 +0000 2021,"So, I guess no more '10 blue links' references? Or is it just going to become 40 instead? As the new feature seems to concatenate the first 4 pages https://t.co/WRVGJZ8mlZ",en,,tweet_12,,,,,,,,,,,1.0,165.59,1641648213.803,1641648379.393,True,True,True,2.0,,,Entertainment,0,0.0,usage,usage,1.0,What is your main use on Twitter?,mcq,,,,,,Crowd_Frame-SocComP2_Sample-1_ACL,Crowd_Frame-SocComP2_Sample-1_Data,Crowd_Frame-SocComP2_Sample-1_Logger,30.0,4,other-topic,3.0,,"It is difficult to understand what the tweet is about, it's talkng about some new features",0,no,1.0,,30.0,0,no,1.0,,93-41-1-92.ip79.fastwebnet.it,Trieste,Friuli Venezia Giulia,IT,AS12874 Fastweb SpA,34124,Europe/Rome,Italy,45.6495,13.7768,Between 10 or 20 min,1,1.0,time,time,1.0,How long do you spend on Twitter every day?,mcq,I don't have any,3,2.0,interaction,interaction,1.0,Lets compare how often do you have an active interaction with tweet or retweet?,mcq,No,1,3.0,shopping,shopping,1.0,Have you ever bought something that you have seen it on Twitter?,mcq
A18GNNFWPQO3QP,1.0,True,SocComP2,Sample-1,mturk,hit_6,VBKKKEWADYB,FNOFBMULMUL,10.0,1.0,1.0,0.0,5.0,4.0,SocComP2/Sample-1/Data/A18GNNFWPQO3QP/,1.0,"Sat, 08 Jan 2022 13:34:50 GMT",18.8,1.0,,,1.0,1453428774427635713,AthmaniAmine,2021-10-27T18:29:57.000Z,"I'll be in #Lisbon participating in #websummit2021 next week, if you're around, come visit our stand at the event to discover more about timetabling and AI techniques we use to optimize and schedule resources' usage @adesoftteam #Scheduling #startup #OR #AI #Tech https://t.co/XXirXKF95u",en,,tweet_5,,,,,,,,,,,1.0,105.3,1641648379.393,1641648484.693,True,True,True,2.0,,,Entertainment,0,0.0,usage,usage,1.0,What is your main use on Twitter?,mcq,,,,,,Crowd_Frame-SocComP2_Sample-1_ACL,Crowd_Frame-SocComP2_Sample-1_Data,Crowd_Frame-SocComP2_Sample-1_Logger,44.0,3,an-event,2.0,,"This tweet talks about a summit on AI techniques, it will take place in Lisbona",0,no,1.0,,42.0,0,no,1.0,,93-41-1-92.ip79.fastwebnet.it,Trieste,Friuli Venezia Giulia,IT,AS12874 Fastweb SpA,34124,Europe/Rome,Italy,45.6495,13.7768,Between 10 or 20 min,1,1.0,time,time,1.0,How long do you spend on Twitter every day?,mcq,I don't have any,3,2.0,interaction,interaction,1.0,Lets compare how often do you have an active interaction with tweet or retweet?,mcq,No,1,3.0,shopping,shopping,1.0,Have you ever bought something that you have seen it on Twitter?,mcq
A18GNNFWPQO3QP,1.0,True,SocComP2,Sample-1,mturk,hit_6,VBKKKEWADYB,FNOFBMULMUL,10.0,1.0,1.0,0.0,5.0,4.0,SocComP2/Sample-1/Data/A18GNNFWPQO3QP/,1.0,"Sat, 08 Jan 2022 13:34:50 GMT",18.8,1.0,,,2.0,1452791358427521025,AlinaBeeTweets,2021-10-26T00:17:06.000Z,"Great summary of https://t.co/maUfpMSLZF. Incl. Transformers, Large Language Models, Diffusion models replacing GANs, AlphaFold, MuZero, Codex using GPT-3, DALL-E, CLIP, PyTorch (60%) JAX language incoming #stateofAI",en,,tweet_3,,,,,,,,,,,1.0,195.86,1641648484.693,1641648680.555,True,True,True,2.0,,,Entertainment,0,0.0,usage,usage,1.0,What is your main use on Twitter?,mcq,,,,,,Crowd_Frame-SocComP2_Sample-1_ACL,Crowd_Frame-SocComP2_Sample-1_Data,Crowd_Frame-SocComP2_Sample-1_Logger,26.0,4,other-topic,3.0,,This tweet is a summary about some AI techniques and technologies,1,yes,0.0,,26.0,0,no,1.0,,93-41-1-92.ip79.fastwebnet.it,Trieste,Friuli Venezia Giulia,IT,AS12874 Fastweb SpA,34124,Europe/Rome,Italy,45.6495,13.7768,Between 10 or 20 min,1,1.0,time,time,1.0,How long do you spend on Twitter every day?,mcq,I don't have any,3,2.0,interaction,interaction,1.0,Lets compare how often do you have an active interaction with tweet or retweet?,mcq,No,1,3.0,shopping,shopping,1.0,Have you ever bought something that you have seen it on Twitter?,mcq
A18GNNFWPQO3QP,1.0,True,SocComP2,Sample-1,mturk,hit_6,VBKKKEWADYB,FNOFBMULMUL,10.0,1.0,1.0,0.0,5.0,4.0,SocComP2/Sample-1/Data/A18GNNFWPQO3QP/,1.0,"Sat, 08 Jan 2022 13:34:50 GMT",18.8,1.0,,,3.0,GOLD-1461636196753285129,shruti_nirantar,2021-11-19T10:03:19.000Z,"Congratulations, Proessor @SumeetWalia4 on your promotion!!! Very well deserved",en,,tweet_13,,,,,,,,,,,1.0,63.23,1641648680.555,1641648743.789,True,True,True,2.0,,,Entertainment,0,0.0,usage,usage,1.0,What is your main use on Twitter?,mcq,,,,,,Crowd_Frame-SocComP2_Sample-1_ACL,Crowd_Frame-SocComP2_Sample-1_Data,Crowd_Frame-SocComP2_Sample-1_Logger,9.0,2,people,1.0,,This tweet is about a promotion gained from a professor .,1,yes,0.0,,9.0,1,yes,0.0,,93-41-1-92.ip79.fastwebnet.it,Trieste,Friuli Venezia Giulia,IT,AS12874 Fastweb SpA,34124,Europe/Rome,Italy,45.6495,13.7768,Between 10 or 20 min,1,1.0,time,time,1.0,How long do you spend on Twitter every day?,mcq,I don't have any,3,2.0,interaction,interaction,1.0,Lets compare how often do you have an active interaction with tweet or retweet?,mcq,No,1,3.0,shopping,shopping,1.0,Have you ever bought something that you have seen it on Twitter?,mcq
A18GNNFWPQO3QP,1.0,True,SocComP2,Sample-1,mturk,hit_6,VBKKKEWADYB,FNOFBMULMUL,10.0,1.0,1.0,0.0,5.0,4.0,SocComP2/Sample-1/Data/A18GNNFWPQO3QP/,1.0,"Sat, 08 Jan 2022 13:34:50 GMT",18.8,1.0,,,4.0,1226972505551908872,DanielaPetrell1,2020-02-10T20:53:36.000Z,what an article. Then explain why while I was doing computing at uni in the early 80s we were 50-50 and now a women starting computing is a rarity. In between there has been the brainwash that computers are for boys. Count me in https://t.co/rvFhyC3WmX,en,,tweet_7,,,,,,,,,,,1.0,147.01,1641648743.789,1641648890.796,True,True,True,2.0,,,Entertainment,0,0.0,usage,usage,1.0,What is your main use on Twitter?,mcq,,,,,,Crowd_Frame-SocComP2_Sample-1_ACL,Crowd_Frame-SocComP2_Sample-1_Data,Crowd_Frame-SocComP2_Sample-1_Logger,46.0,4,other-topic,3.0,,Is talking about how computer science went from being 50-50 between boys and girls to a situation where computers are for boys,1,yes,0.0,,45.0,1,yes,0.0,,93-41-1-92.ip79.fastwebnet.it,Trieste,Friuli Venezia Giulia,IT,AS12874 Fastweb SpA,34124,Europe/Rome,Italy,45.6495,13.7768,Between 10 or 20 min,1,1.0,time,time,1.0,How long do you spend on Twitter every day?,mcq,I don't have any,3,2.0,interaction,interaction,1.0,Lets compare how often do you have an active interaction with tweet or retweet?,mcq,No,1,3.0,shopping,shopping,1.0,Have you ever bought something that you have seen it on Twitter?,mcq
A2A943S2MXB74M,2.0,False,SocComP2,Sample-1,mturk,hit_8,YPAPBNYCHYO,NHPTPRRQARG,9.0,1.0,1.0,0.0,5.0,4.0,SocComP2/Sample-1/Data/A2A943S2MXB74M/,1.0,"Sun, 09 Jan 2022 18:25:01 GMT",25.29,1.0,,,0.0,1453428774427635713,AthmaniAmine,2021-10-27T18:29:57.000Z,"I'll be in #Lisbon participating in #websummit2021 next week, if you're around, come visit our stand at the event to discover more about timetabling and AI techniques we use to optimize and schedule resources' usage @adesoftteam #Scheduling #startup #OR #AI #Tech https://t.co/XXirXKF95u",en,,tweet_5,,,,,,,,,,,1.0,156.56,1641751615.289,1641751771.846,True,False,True,2.0,,,Entertainment,0,0.0,usage,usage,1.0,What is your main use on Twitter?,mcq,,,,,,Crowd_Frame-SocComP2_Sample-1_ACL,Crowd_Frame-SocComP2_Sample-1_Data,Crowd_Frame-SocComP2_Sample-1_Logger,44.0,3,an-event,2.0,,"The tweet speaker about the websummit, an event in Lisbon .",0,no,1.0,,44.0,0,no,1.0,,,Pianiga,Veneto,IT,AS29447 ONLINE S.A.S.,30030,Europe/Rome,Italy,45.4571,12.0076,Less then 5 min,0,1.0,time,time,1.0,How long do you spend on Twitter every day?,mcq,I don't have any,3,2.0,interaction,interaction,1.0,Lets compare how often do you have an active interaction with tweet or retweet?,mcq,No,1,3.0,shopping,shopping,1.0,Have you ever bought something that you have seen it on Twitter?,mcq
A2A943S2MXB74M,2.0,False,SocComP2,Sample-1,mturk,hit_8,YPAPBNYCHYO,NHPTPRRQARG,9.0,1.0,1.0,0.0,5.0,4.0,SocComP2/Sample-1/Data/A2A943S2MXB74M/,1.0,"Sun, 09 Jan 2022 18:25:01 GMT",25.29,1.0,,,1.0,1461036239201742850,gabriellearuta,2021-11-17T18:19:18.000Z,"@johnchavens @alokvmenon I'm so happy that you were moved by @alokvmenon 's poetry and humor, @johnchavens. I've admired them for years and am so proud they contributed a piece of writing in support of @FiloSofiArts in 2019.",en,,tweet_11,,,,,,,,,,,1.0,362.97,1641751771.846,1641752134.811,True,False,True,2.0,,,Entertainment,0,0.0,usage,usage,1.0,What is your main use on Twitter?,mcq,,,,,,Crowd_Frame-SocComP2_Sample-1_ACL,Crowd_Frame-SocComP2_Sample-1_Data,Crowd_Frame-SocComP2_Sample-1_Logger,38.0,4,other-topic,3.0,,The tweet speaks about FiloSofiArts and the writers who contributed to it.,0,no,1.0,,37.0,0,no,1.0,,,Pianiga,Veneto,IT,AS29447 ONLINE S.A.S.,30030,Europe/Rome,Italy,45.4571,12.0076,Less then 5 min,0,1.0,time,time,1.0,How long do you spend on Twitter every day?,mcq,I don't have any,3,2.0,interaction,interaction,1.0,Lets compare how often do you have an active interaction with tweet or retweet?,mcq,No,1,3.0,shopping,shopping,1.0,Have you ever bought something that you have seen it on Twitter?,mcq
A2A943S2MXB74M,2.0,False,SocComP2,Sample-1,mturk,hit_8,YPAPBNYCHYO,NHPTPRRQARG,9.0,1.0,1.0,0.0,5.0,4.0,SocComP2/Sample-1/Data/A2A943S2MXB74M/,1.0,"Sun, 09 Jan 2022 18:25:01 GMT",25.29,1.0,,,2.0,GOLD-1459175244917215232,DanaChatter,2021-11-12T15:04:23.000Z,"Wonderful piece in the Guardian with reflections from two of my favourite artists and thinkers. Great meditations on technocracy and serendipity, for those of us interested in such things. https://t.co/J4diFTZblu",en,,tweet_6,,,,,,,,,,,1.0,154.85,1641752134.811,1641752289.664,True,False,True,2.0,,,Entertainment,0,0.0,usage,usage,1.0,What is your main use on Twitter?,mcq,,,,,,Crowd_Frame-SocComP2_Sample-1_ACL,Crowd_Frame-SocComP2_Sample-1_Data,Crowd_Frame-SocComP2_Sample-1_Logger,30.0,4,other-topic,3.0,,The tweet speaks about a newspaper article published in the Guardian.,0,no,1.0,,32.0,0,no,1.0,,,Pianiga,Veneto,IT,AS29447 ONLINE S.A.S.,30030,Europe/Rome,Italy,45.4571,12.0076,Less then 5 min,0,1.0,time,time,1.0,How long do you spend on Twitter every day?,mcq,I don't have any,3,2.0,interaction,interaction,1.0,Lets compare how often do you have an active interaction with tweet or retweet?,mcq,No,1,3.0,shopping,shopping,1.0,Have you ever bought something that you have seen it on Twitter?,mcq
A2A943S2MXB74M,2.0,False,SocComP2,Sample-1,mturk,hit_8,YPAPBNYCHYO,NHPTPRRQARG,9.0,1.0,1.0,0.0,5.0,4.0,SocComP2/Sample-1/Data/A2A943S2MXB74M/,1.0,"Sun, 09 Jan 2022 18:25:01 GMT",25.29,1.0,,,3.0,1461661299566383104,debforit,2021-11-19T11:43:04.000Z,Happy sharing that 'An Analysis of Variations in the Effectiveness of Query Performance Prediction' accepted in #ecir2022. This paper reports that QPP outcomes can vary (often significantly) with respect to the retrieval model used and the retrieval evaluation metric used.,en,,tweet_8,,,,,,,,,,,1.0,172.83,1641752289.664,1641752462.496,True,False,True,2.0,,,Entertainment,0,0.0,usage,usage,1.0,What is your main use on Twitter?,mcq,,,,,,Crowd_Frame-SocComP2_Sample-1_ACL,Crowd_Frame-SocComP2_Sample-1_Data,Crowd_Frame-SocComP2_Sample-1_Logger,40.0,4,other-topic,3.0,,The tweet speaks about an analysis of the variations in the effectiveness of query performance prediction,0,no,1.0,,40.0,0,no,1.0,,,Pianiga,Veneto,IT,AS29447 ONLINE S.A.S.,30030,Europe/Rome,Italy,45.4571,12.0076,Less then 5 min,0,1.0,time,time,1.0,How long do you spend on Twitter every day?,mcq,I don't have any,3,2.0,interaction,interaction,1.0,Lets compare how often do you have an active interaction with tweet or retweet?,mcq,No,1,3.0,shopping,shopping,1.0,Have you ever bought something that you have seen it on Twitter?,mcq
A2A943S2MXB74M,2.0,False,SocComP2,Sample-1,mturk,hit_8,YPAPBNYCHYO,NHPTPRRQARG,9.0,1.0,1.0,0.0,5.0,4.0,SocComP2/Sample-1/Data/A2A943S2MXB74M/,1.0,"Sun, 09 Jan 2022 18:25:01 GMT",25.29,1.0,,,4.0,1226972505551908872,DanielaPetrell1,2020-02-10T20:53:36.000Z,what an article. Then explain why while I was doing computing at uni in the early 80s we were 50-50 and now a women starting computing is a rarity. In between there has been the brainwash that computers are for boys. Count me in https://t.co/rvFhyC3WmX,en,,tweet_7,,,,,,,,,,,1.0,237.43,1641752462.496,1641752699.924,True,False,True,2.0,,,Entertainment,0,0.0,usage,usage,1.0,What is your main use on Twitter?,mcq,,,,,,Crowd_Frame-SocComP2_Sample-1_ACL,Crowd_Frame-SocComP2_Sample-1_Data,Crowd_Frame-SocComP2_Sample-1_Logger,46.0,4,other-topic,3.0,,The tweet speaks about an article that explains the difference between 80s and today regarding the presence of female students in IT courses,1,yes,0.0,,47.0,1,yes,0.0,,,Pianiga,Veneto,IT,AS29447 ONLINE S.A.S.,30030,Europe/Rome,Italy,45.4571,12.0076,Less then 5 min,0,1.0,time,time,1.0,How long do you spend on Twitter every day?,mcq,I don't have any,3,2.0,interaction,interaction,1.0,Lets compare how often do you have an active interaction with tweet or retweet?,mcq,No,1,3.0,shopping,shopping,1.0,Have you ever bought something that you have seen it on Twitter?,mcq
A2A943S2MXB74M,2.0,False,SocComP2,Sample-1,mturk,hit_8,YPAPBNYCHYO,NHPTPRRQARG,9.0,1.0,1.0,0.0,5.0,4.0,SocComP2/Sample-1/Data/A2A943S2MXB74M/,2.0,"Sun, 09 Jan 2022 18:28:00 GMT",25.29,1.0,,,0.0,1453428774427635713,AthmaniAmine,2021-10-27T18:29:57.000Z,"I'll be in #Lisbon participating in #websummit2021 next week, if you're around, come visit our stand at the event to discover more about timetabling and AI techniques we use to optimize and schedule resources' usage @adesoftteam #Scheduling #startup #OR #AI #Tech https://t.co/XXirXKF95u",en,,tweet_5,,,,,,,,,,,1.0,,1641751615.289,1641751771.846,True,False,True,2.0,"Sun, 09 Jan 2022 18:29:04 GMT",Non capisco dove sia lâerrore per il conteggio delle parole ho utilizzato un word counter,Entertainment,0,0.0,usage,usage,1.0,What is your main use on Twitter?,mcq,,,,,,Crowd_Frame-SocComP2_Sample-1_ACL,Crowd_Frame-SocComP2_Sample-1_Data,Crowd_Frame-SocComP2_Sample-1_Logger,44.0,3,an-event,2.0,,"The tweet speaker about the websummit, an event in Lisbon .",0,no,1.0,,44.0,0,no,1.0,,,Pianiga,Veneto,IT,AS29447 ONLINE S.A.S.,30030,Europe/Rome,Italy,45.4571,12.0076,Less then 5 min,0,1.0,time,time,1.0,How long do you spend on Twitter every day?,mcq,I don't have any,3,2.0,interaction,interaction,1.0,Lets compare how often do you have an active interaction with tweet or retweet?,mcq,No,1,3.0,shopping,shopping,1.0,Have you ever bought something that you have seen it on Twitter?,mcq
A2A943S2MXB74M,2.0,False,SocComP2,Sample-1,mturk,hit_8,YPAPBNYCHYO,NHPTPRRQARG,9.0,1.0,1.0,0.0,5.0,4.0,SocComP2/Sample-1/Data/A2A943S2MXB74M/,2.0,"Sun, 09 Jan 2022 18:28:00 GMT",25.29,1.0,,,1.0,1461036239201742850,gabriellearuta,2021-11-17T18:19:18.000Z,"@johnchavens @alokvmenon I'm so happy that you were moved by @alokvmenon 's poetry and humor, @johnchavens. I've admired them for years and am so proud they contributed a piece of writing in support of @FiloSofiArts in 2019.",en,,tweet_11,,,,,,,,,,,2.0,379.71,1641751771.846,1641752134.811,True,False,True,2.0,"Sun, 09 Jan 2022 18:29:04 GMT",Non capisco dove sia lâerrore per il conteggio delle parole ho utilizzato un word counter,Entertainment,0,0.0,usage,usage,1.0,What is your main use on Twitter?,mcq,,,,,,Crowd_Frame-SocComP2_Sample-1_ACL,Crowd_Frame-SocComP2_Sample-1_Data,Crowd_Frame-SocComP2_Sample-1_Logger,38.0,4,other-topic,3.0,,The tweet speaks about FiloSofiArts and the writers who contributed to it.,0,no,1.0,,37.0,0,no,1.0,,,Pianiga,Veneto,IT,AS29447 ONLINE S.A.S.,30030,Europe/Rome,Italy,45.4571,12.0076,Less then 5 min,0,1.0,time,time,1.0,How long do you spend on Twitter every day?,mcq,I don't have any,3,2.0,interaction,interaction,1.0,Lets compare how often do you have an active interaction with tweet or retweet?,mcq,No,1,3.0,shopping,shopping,1.0,Have you ever bought something that you have seen it on Twitter?,mcq
A2A943S2MXB74M,2.0,False,SocComP2,Sample-1,mturk,hit_8,YPAPBNYCHYO,NHPTPRRQARG,9.0,1.0,1.0,0.0,5.0,4.0,SocComP2/Sample-1/Data/A2A943S2MXB74M/,2.0,"Sun, 09 Jan 2022 18:28:00 GMT",25.29,1.0,,,2.0,GOLD-1459175244917215232,DanaChatter,2021-11-12T15:04:23.000Z,"Wonderful piece in the Guardian with reflections from two of my favourite artists and thinkers. Great meditations on technocracy and serendipity, for those of us interested in such things. https://t.co/J4diFTZblu",en,,tweet_6,,,,,,,,,,,2.0,180.24,1641752134.811,1641752289.664,True,False,True,2.0,"Sun, 09 Jan 2022 18:29:04 GMT",Non capisco dove sia lâerrore per il conteggio delle parole ho utilizzato un word counter,Entertainment,0,0.0,usage,usage,1.0,What is your main use on Twitter?,mcq,,,,,,Crowd_Frame-SocComP2_Sample-1_ACL,Crowd_Frame-SocComP2_Sample-1_Data,Crowd_Frame-SocComP2_Sample-1_Logger,30.0,4,other-topic,3.0,,The tweet speaks about a newspaper article published in the Guardian.,0,no,1.0,,32.0,0,no,1.0,,,Pianiga,Veneto,IT,AS29447 ONLINE S.A.S.,30030,Europe/Rome,Italy,45.4571,12.0076,Less then 5 min,0,1.0,time,time,1.0,How long do you spend on Twitter every day?,mcq,I don't have any,3,2.0,interaction,interaction,1.0,Lets compare how often do you have an active interaction with tweet or retweet?,mcq,No,1,3.0,shopping,shopping,1.0,Have you ever bought something that you have seen it on Twitter?,mcq
A2A943S2MXB74M,2.0,False,SocComP2,Sample-1,mturk,hit_8,YPAPBNYCHYO,NHPTPRRQARG,9.0,1.0,1.0,0.0,5.0,4.0,SocComP2/Sample-1/Data/A2A943S2MXB74M/,2.0,"Sun, 09 Jan 2022 18:28:00 GMT",25.29,1.0,,,3.0,1461661299566383104,debforit,2021-11-19T11:43:04.000Z,Happy sharing that 'An Analysis of Variations in the Effectiveness of Query Performance Prediction' accepted in #ecir2022. This paper reports that QPP outcomes can vary (often significantly) with respect to the retrieval model used and the retrieval evaluation metric used.,en,,tweet_8,,,,,,,,,,,2.0,187.78,1641752289.664,1641752462.496,True,False,True,2.0,"Sun, 09 Jan 2022 18:29:04 GMT",Non capisco dove sia lâerrore per il conteggio delle parole ho utilizzato un word counter,Entertainment,0,0.0,usage,usage,1.0,What is your main use on Twitter?,mcq,,,,,,Crowd_Frame-SocComP2_Sample-1_ACL,Crowd_Frame-SocComP2_Sample-1_Data,Crowd_Frame-SocComP2_Sample-1_Logger,40.0,4,other-topic,3.0,,The tweet speaks about an analysis of the variations in the effectiveness of query performance prediction,0,no,1.0,,40.0,0,no,1.0,,,Pianiga,Veneto,IT,AS29447 ONLINE S.A.S.,30030,Europe/Rome,Italy,45.4571,12.0076,Less then 5 min,0,1.0,time,time,1.0,How long do you spend on Twitter every day?,mcq,I don't have any,3,2.0,interaction,interaction,1.0,Lets compare how often do you have an active interaction with tweet or retweet?,mcq,No,1,3.0,shopping,shopping,1.0,Have you ever bought something that you have seen it on Twitter?,mcq
A2A943S2MXB74M,2.0,False,SocComP2,Sample-1,mturk,hit_8,YPAPBNYCHYO,NHPTPRRQARG,9.0,1.0,1.0,0.0,5.0,4.0,SocComP2/Sample-1/Data/A2A943S2MXB74M/,2.0,"Sun, 09 Jan 2022 18:28:00 GMT",25.29,1.0,,,4.0,1226972505551908872,DanielaPetrell1,2020-02-10T20:53:36.000Z,what an article. Then explain why while I was doing computing at uni in the early 80s we were 50-50 and now a women starting computing is a rarity. In between there has been the brainwash that computers are for boys. Count me in https://t.co/rvFhyC3WmX,en,,tweet_7,,,,,,,,,,,2.0,260.35,1641752462.496,1641752699.924,True,False,True,2.0,"Sun, 09 Jan 2022 18:29:04 GMT",Non capisco dove sia lâerrore per il conteggio delle parole ho utilizzato un word counter,Entertainment,0,0.0,usage,usage,1.0,What is your main use on Twitter?,mcq,,,,,,Crowd_Frame-SocComP2_Sample-1_ACL,Crowd_Frame-SocComP2_Sample-1_Data,Crowd_Frame-SocComP2_Sample-1_Logger,46.0,4,other-topic,3.0,,The tweet speaks about an article that explains the difference between 80s and today regarding the presence of female students in IT courses,1,yes,0.0,,47.0,1,yes,0.0,,,Pianiga,Veneto,IT,AS29447 ONLINE S.A.S.,30030,Europe/Rome,Italy,45.4571,12.0076,Less then 5 min,0,1.0,time,time,1.0,How long do you spend on Twitter every day?,mcq,I don't have any,3,2.0,interaction,interaction,1.0,Lets compare how often do you have an active interaction with tweet or retweet?,mcq,No,1,3.0,shopping,shopping,1.0,Have you ever bought something that you have seen it on Twitter?,mcq
A2BVCWY95JJUKN,1.0,True,SocComP2,Sample-1,mturk,hit_4,DMXLTGDYTBW,NJPYYTTXLID,10.0,1.0,1.0,0.0,5.0,4.0,SocComP2/Sample-1/Data/A2BVCWY95JJUKN/,1.0,"Sat, 15 Jan 2022 11:52:12 GMT",135.49,1.0,,,0.0,GOLD-1461636196753285129,shruti_nirantar,2021-11-19T10:03:19.000Z,"Congratulations, Proessor @SumeetWalia4 on your promotion!!! Very well deserved",en,,tweet_13,,,,,,,,,,,1.0,256.56,1642246394.489,1642246651.054,True,True,True,2.0,,,Entertainment,0,0.0,usage,usage,1.0,What is your main use on Twitter?,mcq,,,,,,Crowd_Frame-SocComP2_Sample-1_ACL,Crowd_Frame-SocComP2_Sample-1_Data,Crowd_Frame-SocComP2_Sample-1_Logger,9.0,4,other-topic,3.0,,This tweet is about a congratulation for the promotion of a professor,1,yes,0.0,,9.0,1,yes,0.0,,net-93-144-190-125.cust.vodafonedsl.it,Mogliano Veneto,Veneto,IT,AS30722 Vodafone Italia S.p.A.,31021,Europe/Rome,Italy,45.5559,12.2429,Less then 5 min,0,1.0,time,time,1.0,How long do you spend on Twitter every day?,mcq,I don't have any,3,2.0,interaction,interaction,1.0,Lets compare how often do you have an active interaction with tweet or retweet?,mcq,No,1,3.0,shopping,shopping,1.0,Have you ever bought something that you have seen it on Twitter?,mcq
A2BVCWY95JJUKN,1.0,True,SocComP2,Sample-1,mturk,hit_4,DMXLTGDYTBW,NJPYYTTXLID,10.0,1.0,1.0,0.0,5.0,4.0,SocComP2/Sample-1/Data/A2BVCWY95JJUKN/,1.0,"Sat, 15 Jan 2022 11:52:12 GMT",135.49,1.0,,,1.0,1430393048907665408,DrJJRich,2021-08-25T04:54:12.000Z,"My wife brought home the coolest little science kit for our son yesterday. 30x objective, which is better than some lab microscopes I've seen! #kidsscience #scienceexperiment #microscope https://t.co/n8wGCsPjg8",en,,tweet_9,,,,,,,,,,,1.0,269.2,1642246651.054,1642246920.258,True,True,True,2.0,,,Entertainment,0,0.0,usage,usage,1.0,What is your main use on Twitter?,mcq,,,,,,Crowd_Frame-SocComP2_Sample-1_ACL,Crowd_Frame-SocComP2_Sample-1_Data,Crowd_Frame-SocComP2_Sample-1_Logger,29.0,4,other-topic,3.0,,"The tweet is about a science gift for a kid, more precisley a microscopes",1,yes,0.0,,28.0,1,yes,0.0,,net-93-144-190-125.cust.vodafonedsl.it,Mogliano Veneto,Veneto,IT,AS30722 Vodafone Italia S.p.A.,31021,Europe/Rome,Italy,45.5559,12.2429,Less then 5 min,0,1.0,time,time,1.0,How long do you spend on Twitter every day?,mcq,I don't have any,3,2.0,interaction,interaction,1.0,Lets compare how often do you have an active interaction with tweet or retweet?,mcq,No,1,3.0,shopping,shopping,1.0,Have you ever bought something that you have seen it on Twitter?,mcq
